LABEL,TEXT
0,"storming msg: wen u lift d phne, u say ""hello"" do u knw wt is d real meaning of hello?? . . . it's d name of a girl..! . . . yes.. and u knw who is dat girl?? ""margaret hello"" she is d girlfrnd f grahmbell who invnted telphone... . . . g o o d n i g h t . . .@"
0,"chinatown got porridge, claypot rice, yam cake, fishhead beehoon... either we eat cheap den go cafe n tok or go nydc or somethin..."
0,i take it we didn't have the phone callon friday. can we assume we won't have it this year now?
0,but i juz remembered i gotta bathe my dog today..
0,i just really need shit before tomorrow and i know you won't be awake before like 6
0,if you're not in my car in an hour and a half i'm going apeshit
0,"a boy was late 2 home. his father: ""power of frndship"""
0,"she is our sister.. she belongs 2 our family.. she is d hope of tomorrow.. pray 4 her,who was fated 4 d shoranur train incident. lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. pls join in dis chain &amp; pass it. stop violence against women."
0,its worse if if uses half way then stops. its better for him to complete it.
0,"st andre, virgil's cream"
0,idea will soon get converted to live:)
0,"well, i'm glad you didn't find it totally disagreeable ... lol"
0,k..k..i'm also fine:)when will you complete the course?
0,"wat time liao, where still got."
1,urgent: ireland gov has issued a payment of 350 � to all residents as part of its promise to battle covid 19. tap here to apply: http://url.ie/17j80
1,todays voda numbers ending 1225 are selected to receive a £50award. if you have a match please call 08712300220 quoting claim code 3100 standard rates app
0,and maybe some pressies
1,"this mobile number has gained the sum us$450,000.00 from mml/ref#1001, for detail send your name, address and number to email megaresult@usa.com"
0,dunno da next show aft 6 is 850. toa payoh got 650.
1,dear dave this is your final notice to collect your 4* tenerife holiday or #5000 cash award! call 09061743806 from landline. tcs sae box326 cw25wx 150ppm
0,"shit babe.. thasa bit messed up.yeh, she shudvetold u. did urgran know?neway, illspeak 2 u2moro wen im not asleep..."
0,hello handsome ! are you finding that job ? not being lazy ? working towards getting back that net for mummy ? where's my boytoy now ? does he miss me ?
0,ok... u enjoy ur shows...
0,every day i use to sleep after &lt;#&gt; so only.
0,dont make ne plans for nxt wknd coz she wants us to come down then ok
0,i got lousy sleep. i kept waking up every 2 hours to see if my cat wanted to come in. i worry about him when its cold :(
0,k..k:)where are you?how did you performed?
0,do you mind if i ask what happened? you dont have to say if it is uncomfortable.
0,sorry . i will be able to get to you. see you in the morning.
0,rofl. its true to its name
0,i might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.
0,oh sorry please its over
0,there are many company. tell me the language.
1,"dear voucher holder, to claim this weeks offer, at you pc please go to http://www.e-tlp.co.uk/reward. ts&cs apply."
0,"ok, be careful ! don't text and drive !"
0,dear good morning how you feeling dear
0,"i sent my scores to sophas and i had to do secondary application for a few schools. i think if you are thinking of applying, do a research on cost also. contact joke ogunrinde, her school is one me the less expensive ones"
0,"okey doke. i'm at home, but not dressed cos laying around ill! speak to you later bout times and stuff."
1,congratulations - in this week's competition draw u have won the �1450 prize to claim just call 09050002312 . t&cs/stop sms 08718727868.
1,send a logo 2 ur lover - 2 names joined by a heart. txt love name1 name2 mobno eg love adam eve 07123456789 to 87077 yahoo! pobox36504w45wq txtno 4 no ads 150p.
0,i will reach office around &lt;decimal&gt; . &amp; my mobile have problem. you cann't get my voice. so call you asa i'll free
0,then ur sis how?
0,"sorry, i'll go later"
0,"good! no, don‘t need any receipts—well done! (…) yes, please tell . what‘s her number, i could ring her"
0,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. pete x
0,ugh it i'm resubbing to eve
1,private! your 2003 account statement for shows 800 un-redeemed s. i. m. points. call 08715203652 identifier code: 42810 expires 29/10/0
1,for sale - arsenal dartboard. good condition but no doubles or trebles!
0,hai priya are you right. what doctor said pa. where are you.
0,is ur paper today in e morn or aft?
1,"price revising soon!! agni property recommends spaze privy the address in sec-93, gurgaon@28 lac onwards. 2/3/4 bhk apts available.to book call 9212255555 now!"
0,must come later.. i normally bathe him in da afternoon mah..
0,"we made it! eta at taunton is 12:30 as planned, hope that‘s still okday?! good to see you! :-xx"
0,gud mrng dear hav a nice day�.do well..stay blessed
0,when ü login dat time... dad fetching ü home now?
0,surly ill give it to you:-) while coming to review.
0,armand says get your ass over to epsilon
0,ya! when are ü taking ure practical lessons? i start in june..
0,the 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt; worth tonight if possible
0,mm have some kanji dont eat anything heavy ok
1,urgent! we are trying to contact you. last weekends draw shows that you have won a £900 prize guaranteed. call 09061701851. claim code k61. valid 12hours only
0,can't take any major roles in community outreach. you rock mel
1,"got what it takes 2 take part in the wrc rally in oz? u can with lucozade energy! text rally le to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!"
1,"mobile office, airtel live & mms settings have been successfully delivered on your phone! now you can access airtel live by long pressing '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you pay no activation, rental or browsing charges for airtel live. you only pay if you download content, or send mms."
0,i am in office:)whats the matter..msg me now.i will call you at break:).
0,i.ll post her out l8r. in class
0,"can i please come up now imin town.dontmatter if urgoin outl8r,just reallyneed 2docd.please dontplease dontignore mycalls,u no thecd isv.important tome 4 2moro"
1,do you want a new nokia 3510i colour phone deliveredtomorrow? with 300 free minutes to any mobile + 100 free texts + free camcorder reply or call 08000930705
0,no de. but call me after some time. ill tell you k
0,i dled 3d its very imp
0,32 am i think? should say on syllabus
0,i remain unconvinced that this isn't an elaborate test of my willpower
0,"babe, i'm back ... come back to me ..."
0,webpage s not available!
0,i donno if they are scorable
0,i can take you at like noon
0,"in case you wake up wondering where i am, i forgot i have to take care of something for grandma today, should be done before the parade"
1,we currently have a message awaiting your collection. to collect your message just call 08718723815.
1,asked 3mobile if 0870 chatlines inclu in free mins. india cust servs sed yes. l8er got mega bill. 3 dont giv a shit. bailiff due in days. i o £250 3 want £800
0,k sure am in my relatives home. sms me de. pls:-)
1,"claim a 200 shopping spree, just call 08717895698 now! have you won! mobstorequiz10ppm"
1,new textbuddy chat 2 horny guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddy.com. txt one name to 89693. 08715500022 rpl stop 2 cnl
1,for ur chance to win a £250 cash every wk txt: action to 80608. www.movietrivia.tv custcare 08712405022
0,"japanese proverb: if one can do it, u too can do it, if none can do it,u must do it indian version: if one can do it, let him do it.. if none can do it,leave it!!"
1,pportunity to own flat on noida xprsway *2bhk-19.63 lac(al insv) *3bhk-25.46 lac(al.insv) *0km frm fng/metro statn *valid for 6 dayz sms in to 567670
0,hi princess! thank you for the pics. you are very pretty. how are you?
0,"i don't think i can get away for a trek that long with family in town, sorry"
0,"sir goodmorning, once free call me."
0,"me, i dont know again oh"
0,lol alright i was thinkin that too haha
0,thanks chikku..:-) gud nyt:-*
0,"erm... woodland avenue somewhere. do you get the parish magazine, his telephone number will be in there."
0,ding me on ya break fassyole! blacko from londn
0,"i can't, i don't have her number!"
0,baaaaaaaabe! wake up ! i miss you ! i crave you! i need you!
0,are you up for the challenge? i know i am :)
1,"local covid19 study: compensation up to $1,220! qualify here:1200cash4study1.com/"
0,"i thought i'd get him a watch, just cos thats the kind of thing u get4an18th. and he loves so much!"
0,"how's my loverboy doing ? what does he do that keeps him from coming to his queen, hmmm ? doesn't he ache to speak to me ? miss me desparately ?"
0,"hi hun! im not comin 2nite-tell every1 im sorry 4 me, hope u ava goodtime!oli rang melnite ifink it mite b sorted,but il explain everythin on mon.l8rs.x"
0,"dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense."
0,asking do u knw them or nt? may be ur frnds or classmates?
0,"yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order"
1,warner village 83118 c colin farrell in swat this wkend @warner village & get 1 free med. popcorn!just show msg+ticket@kiosk.valid 4-7/12. c t&c @kiosk. reply sony 4 mre film offers
0,book which lesson? then you msg me... i will call up after work or sth... i'm going to get specs. my membership is px3748
0,as per your request 'melle melle (onnukoodi)' has been set as your callertune for all callers. press *9 to copy your friends callertune
